1288,"Takeover","Savage","","9780316118057","2012-01-09 06:05:39.168381","2012-01-09 06:05:39.168381"
1289,"Globalization of World Politics","Baylis","5th","9780199569090","2012-01-09 06:05:39.769044","2012-01-09 06:05:39.769044"
1290,"Constitutional Law Stories","Dorf","2nd","9781599411699","2012-01-09 06:05:41.240349","2012-01-09 06:05:41.240349"
1292,"Supreme Court","Baum","10th","9781604264623","2012-01-09 06:05:41.268977","2012-01-09 06:05:41.268977"
1293,"American Pharaoh: Richard J Daley","Cohen","","9780316834896","2012-01-09 06:05:43.064012","2012-01-09 06:05:43.064012"
1294,"Urban America Reconsidered","Imbroscio","","9780801475658","2012-01-09 06:05:43.110332","2012-01-09 06:05:43.110332"
1295,"City Politics","Judd","8th","9780205032464","2012-01-09 06:05:43.125387","2012-01-09 06:05:43.125387"
1296,"Popular Culture in Age of White Flight","Avila","","9780520248113","2012-01-09 06:05:43.138747","2012-01-09 06:05:43.138747"
1297,"American Urban Politics in Global Age","Kantor","6th","9780205745456","2012-01-09 06:05:43.15208","2012-01-09 06:05:43.15208"
1298,"Vietnamese War: Concise History","Elliott","","9780765606037","2012-01-09 06:05:46.580166","2012-01-09 06:05:46.580166"
1299,"In the Jaws of History","Diem","","9780253213013","2012-01-09 06:05:46.594267","2012-01-09 06:05:46.594267"
1300,"Lessons in Disaster","Goldstein","","9780805090871","2012-01-09 06:05:46.607514","2012-01-09 06:05:46.607514"
1303,"Tet! Turning Point in the Vietnam War","Overdorfer","","9780801867033","2012-01-09 06:05:46.647532","2012-01-09 06:05:46.647532"
1304,"Bright Shining Lie","Sheehan","","9780679724148","2012-01-09 06:05:46.660739","2012-01-09 06:05:46.660739"
1305,"Vietcong Memoir","Tang","","9780394743097","2012-01-09 06:05:46.674033","2012-01-09 06:05:46.674033"
1306,"Imagined Communities","Anderson","","9781844670864","2012-01-09 06:05:48.313405","2012-01-09 06:05:48.313405"
1307,"Becoming National: Reader","Eley","","9780195096613","2012-01-09 06:05:48.327288","2012-01-09 06:05:48.327288"
1309,"Future of Freedom","Zakaria","2nd","9780393331523","2012-01-09 06:05:49.104317","2012-01-09 06:05:49.104317"
1310,"So Damn Much Money","Kaiser","","9780307385888","2012-01-09 06:05:51.030621","2012-01-09 06:05:51.030621"
1313,"History of Forgetting","Klein","2nd","9781844672424","2012-01-09 06:05:54.093111","2012-01-09 06:05:54.093111"
1314,"Postsuburban California","Kling","","9780520201606","2012-01-09 06:05:54.108305","2012-01-09 06:05:54.108305"
1315,"Bound for Freedom","Flamming","","9780520249905","2012-01-09 06:05:54.121649","2012-01-09 06:05:54.121649"
1316,"Dodgers Move West","Sullivan","","9780195059229","2012-01-09 06:05:54.134902","2012-01-09 06:05:54.134902"
1317,"City of Promise","Schiesl","","9781930053427","2012-01-09 06:05:54.148168","2012-01-09 06:05:54.148168"
1318,"Offical Negligence","Cannon","","9780813337258","2012-01-09 06:05:54.161612","2012-01-09 06:05:54.161612"
1319,"Globalizing L.A","Erie","","9780804746816","2012-01-09 06:05:54.185241","2012-01-09 06:05:54.185241"
1320,"American Wasteland","Bloom","","9780738215280","2012-01-09 06:05:58.613735","2012-01-09 06:05:58.613735"
1321,"Tomatoland","Estabrook","","9781449401092","2012-01-09 06:05:58.629468","2012-01-09 06:05:58.629468"
1322,"The Union of Their Dreams","Pawel","","9781596914605","2012-01-09 06:05:58.64342","2012-01-09 06:05:58.64342"
1323,"Nature's Metropolis","Cronin","","9780393308730","2012-01-09 06:05:58.657499","2012-01-09 06:05:58.657499"
1324,"Dust Bowl (25th Anniv Ed)","Worster","","9780195174885","2012-01-09 06:05:58.671829","2012-01-09 06:05:58.671829"
1325,"All You Can Eat: How Hungry is America","Berg","","9781583228548","2012-01-09 06:05:58.68558","2012-01-09 06:05:58.68558"
1326,"Jungle (Enriched Classic)","Sinclair","","9780743487627","2012-01-09 06:05:58.69953","2012-01-09 06:05:58.69953"
1327,"Famine Crimes","Dewaal","","9780253211583","2012-01-09 06:05:58.713692","2012-01-09 06:05:58.713692"
1328,"Justice: What's the Right thing to do","Sandel","","9780374532505","2012-01-09 06:06:01.180865","2012-01-09 06:06:01.180865"
1330,"Law of Peoples","Rawls","","9780674005426","2012-01-09 06:06:01.218823","2012-01-09 06:06:01.218823"
1332,"India's New Middle Class","Fernandes","","9780816649280","2012-01-09 06:06:02.150749","2012-01-09 06:06:02.150749"
1333,"In the Belly of the River","Baviskar","2nd","9780195671360","2012-01-09 06:06:02.166699","2012-01-09 06:06:02.166699"
1334,"Han Unbound: Political Economy of South Korea","Lie","","9780804740159","2012-01-09 06:06:03.289595","2012-01-09 06:06:03.289595"
1335,"Korean Workers","Koo","","9780801486968","2012-01-09 06:06:03.30516","2012-01-09 06:06:03.30516"
1336,"Imperial Citizens","Kim","","9780804758871","2012-01-09 06:06:03.320929","2012-01-09 06:06:03.320929"
1337,"Dismal Science","Marglin","","9780674047228","2012-01-09 06:06:04.914489","2012-01-09 06:06:04.914489"
1338,"Hidden Cost of Being African American","Shapiro","","9780195181388","2012-01-09 06:06:04.928577","2012-01-09 06:06:04.928577"
1340,"Coming Home to Eat","Nabhan","","9780393335057","2012-01-09 06:06:09.090619","2012-01-09 06:06:09.090619"
1341,"Stolen Harvest","Shiva","","9780896086074","2012-01-09 06:06:09.122624","2012-01-09 06:06:09.122624"
1342,"Closing the Food Gap","Winne","","9780807047316","2012-01-09 06:06:09.1676","2012-01-09 06:06:09.1676"
1343,"School Food Revolution","Sonnino","","9781849710862","2012-01-09 06:06:09.217698","2012-01-09 06:06:09.217698"
1344,"Eating Animals","Foer","","9780316069885","2012-01-09 06:06:09.237","2012-01-09 06:06:09.237"
1345,"Terra Madre","Petrini","","9781603582636","2012-01-09 06:06:09.252345","2012-01-09 06:06:09.252345"
1346,"Citizen Participation in Global Environmental Governance","Rask","","9781849713795","2012-01-09 06:06:09.67085","2012-01-09 06:06:09.67085"
1347,"Latin American City (Revised)","Gilbert","","9780853459385","2012-01-09 06:06:11.347804","2012-01-09 06:06:11.347804"
1348,"Politics of Latin America","Vanden","","9780199797141","2012-01-09 06:06:11.365619","2012-01-09 06:06:11.365619"
1349,"Turning's Delirium","Soldan","","9780618872596","2012-01-09 06:06:11.380347","2012-01-09 06:06:11.380347"
1350,"Law in a Lawless Land","Taussig","","9780226790145","2012-01-09 06:06:11.394372","2012-01-09 06:06:11.394372"
1351,"Overcoming Stagnation in Aid-Dependent Countries","VandeWalle","","9781933286013","2012-01-09 06:06:13.46713","2012-01-09 06:06:13.46713"
1352,"Making Democracy Work","Putnam","","9780691037387","2012-01-09 06:06:13.481085","2012-01-09 06:06:13.481085"
1353,"Dead Aid","Moyo","","9780374532123","2012-01-09 06:06:13.494184","2012-01-09 06:06:13.494184"
1356,"Why We Disagree about Climate Change","Hulme","","9780521727327","2012-01-09 06:06:14.536363","2012-01-09 06:06:14.536363"
1357,"International Environmental Law etc (Casebook)","Hunter","","9781599415383","2012-01-09 06:06:14.549995","2012-01-09 06:06:14.549995"
1358,"Congress","Mayhew","2nd","9780300105872","2012-01-09 06:06:17.097384","2012-01-09 06:06:17.097384"
1359,"Politics of Congressional Elections","Jacobson","7th","9780205577026","2012-01-09 06:06:17.112909","2012-01-09 06:06:17.112909"
1360,"Sizing Up the Senate","Lee","","9780226470061","2012-01-09 06:06:17.132126","2012-01-09 06:06:17.132126"
1362,"Analyzing Congress","Stewart","2nd","9780393935066","2012-01-09 06:06:17.163934","2012-01-09 06:06:17.163934"
1363,"Remembering String Fellow","Newman","","","2012-01-09 06:06:18.855345","2012-01-09 06:06:18.855345"
1364,"Dumping in Dixie","Bullard","3rd","9780813367927","2012-01-09 06:06:18.869535","2012-01-09 06:06:18.869535"
1366,"Who Are We?","Huntington","","9780684870540","2012-01-09 06:06:25.465235","2012-01-09 06:06:25.465235"
1367,"Arab Voices","Zogby","","9780230120686","2012-01-09 06:06:25.479661","2012-01-09 06:06:25.479661"
1368,"Arab Awakening","Pollack","","9780815722267","2012-01-09 06:06:25.493264","2012-01-09 06:06:25.493264"
1369,"Israel-Palestine Conflict","Gelvin","2nd","9780521716529","2012-01-09 06:06:25.506841","2012-01-09 06:06:25.506841"
1370,"Shia Revival","Nasr","","9780393329681","2012-01-09 06:06:25.521345","2012-01-09 06:06:25.521345"
1371,"Rock the Casbah","Wright","","9781439103166","2012-01-09 06:06:25.535792","2012-01-09 06:06:25.535792"
1372,"Winning the War on War","Goldstein","","9780525952534","2012-01-09 06:06:25.54956","2012-01-09 06:06:25.54956"
1373,"We Wish to Inform You That Tomorrow...","Gourevitch","","9780312243357","2012-01-09 06:06:25.564152","2012-01-09 06:06:25.564152"
1311,"Congress and Its Members","Davidson","13th","9781608716425","2012-01-09 06:05:51.055072","2012-01-20 04:08:33.797763"
1312,"Water and Power","Kahrl","","9780520050686","2012-01-09 06:05:54.079703","2012-01-20 04:08:33.803893"
1329,"Just and Unjust Wars","Walzer","","9780465037070","2012-01-09 06:06:01.200497","2012-01-20 04:08:33.810052"
1331,"Citizenship and Nationhood in France and Germany","Brubaker","","9780674131781","2012-01-09 06:06:01.248414","2012-01-20 04:08:33.816025"
1339,"Race and Invisible Hand","Royster","","9780520239517","2012-01-09 06:06:04.973106","2012-01-20 04:08:33.822011"
1354,"Protestant Ethic and Spirit of Capitalism","Weber","","9780199747252","2012-01-09 06:06:13.510174","2012-01-20 04:08:33.828137"
1355,"Development and Underdevelopment","Seligson","","9781588265845","2012-01-09 06:06:13.527588","2012-01-20 04:08:33.834277"
1361,"Congressional Procedures and Policy Process","Oleszek","8th","9781604266139","2012-01-09 06:06:17.150474","2012-01-20 04:08:33.84041"
1365,"Power Justice, and Enviroment","Pellow","","9780262661935","2012-01-09 06:06:18.8859","2012-01-20 04:08:33.846479"
1374,"Making Race and Nation","Marx","","9780521585903","2012-01-09 06:06:25.57903","2012-01-20 04:08:33.853112"
1375,"Keeping Peace","Byman","","9780801868047","2012-01-09 06:06:25.592301","2012-01-09 06:06:25.592301"
1376,"Essen Readings in Comparative Politics","Oneil","3rd","9780393934014","2012-01-09 06:06:26.231763","2012-01-09 06:06:26.231763"
1378,"Asia's Environmental Movements","Lee","","9781563249099","2012-01-09 06:06:28.343432","2012-01-09 06:06:28.343432"
1379,"Environmental Leadership in Developing Countries","Steinberg","","9780262194655","2012-01-09 06:06:28.357401","2012-01-09 06:06:28.357401"
1380,"Mao's War Against Nature","Shapiro","","9780521786805","2012-01-09 06:06:28.371107","2012-01-09 06:06:28.371107"
1381,"Comparative Environmental Politics","Steinberg","","9780262693684","2012-01-09 06:06:28.384905","2012-01-09 06:06:28.384905"
1383,"Second Treatise on Civil Government","Locke","","9780879753375","2012-01-09 06:06:31.516594","2012-01-09 06:06:31.516594"
1385,"White by Law","Haney Lopez","","9780814736944","2012-01-09 06:06:34.42005","2012-01-09 06:06:34.42005"
1386,"Silent Covenants","Bell","","9780195182477","2012-01-09 06:06:34.448674","2012-01-09 06:06:34.448674"
1387,"Racial Formation in United States","Omi","2nd","9780415908641","2012-01-09 06:06:34.489635","2012-01-09 06:06:34.489635"
1388,"Immigrant Acts","Lowe","","9780822318644","2012-01-09 06:06:34.509962","2012-01-09 06:06:34.509962"
1389,"Racial Contract","Mills","","9780801484636","2012-01-09 06:06:34.527939","2012-01-09 06:06:34.527939"
1391,"Ball Is Round (with New Foreword)","Goldblatt","","9781594482960","2012-01-09 06:06:36.094345","2012-01-09 06:06:36.094345"
1392,"Association Game","Taylor","","9780582505964","2012-01-09 06:06:36.111151","2012-01-09 06:06:36.111151"
1394,"Planet of Slums","Davis","","9781844671601","2012-01-09 06:06:36.841152","2012-01-09 06:06:36.841152"
1395,"Second Treatise of Government","Locke","","9780915144860","2012-01-09 06:06:39.62689","2012-01-09 06:06:39.62689"
1396,"Matter of Interpretation","Scalia","","9780691004006","2012-01-09 06:06:39.662022","2012-01-09 06:06:39.662022"
1397,"What Price the Moral High Ground?","Frank","","9780691146942","2012-01-09 06:06:39.686362","2012-01-09 06:06:39.686362"
1399,"Law of Democracy (Casebook)","Issacharoff","3rd","9781599411675","2012-01-09 06:06:43.01074","2012-01-09 06:06:43.01074"
1400,"Gideon's Trumpet (Trade Ed)","Lewis","","9780679723127","2012-01-09 06:06:43.025637","2012-01-09 06:06:43.025637"
1401,"Whose Votes Count?","Thernstrom","","9780674951969","2012-01-09 06:06:43.068615","2012-01-09 06:06:43.068615"
1402,"Paradox of Representation","Lublin","","9780691010106","2012-01-09 06:06:43.08456","2012-01-09 06:06:43.08456"
1403,"Is This Any Way to Run a Democratic Election","Wayne","","9781604266351","2012-01-09 06:06:43.124543","2012-01-09 06:06:43.124543"
1404,"Republic, Lost","Lessig","","9780446576437","2012-01-09 06:06:43.138139","2012-01-09 06:06:43.138139"
1405,"Myth of the Rational Voter (with New Preface)","Caplan","","9780691138732","2012-01-09 06:06:43.15297","2012-01-09 06:06:43.15297"
1406,"Necessary Evil","Wills","","9780684870267","2012-01-09 06:06:43.166674","2012-01-09 06:06:43.166674"
1407,"50 Great Myths of Popular Psychology","Lilienfeld","","9781405131124","2012-01-09 06:06:44.586632","2012-01-09 06:06:44.586632"
1408,"Psychology","Myers","9th","9781429215978","2012-01-09 06:06:44.601849","2012-01-09 06:06:44.601849"
1409,"Understanding Psychology","Feldman","9th","9780073370194","2012-01-09 06:06:45.335165","2012-01-09 06:06:45.335165"
1410,"Intro to Industrial/Organizational Psychology","Riggio","5th","9780136009900","2012-01-09 06:06:45.994819","2012-01-09 06:06:45.994819"
1411,"Olympics","Guttmann","2nd","9780252070464","2012-01-09 06:06:48.661033","2012-01-09 06:06:48.661033"
1412,"Understanding the Olympics","Horne","","9780415558365","2012-01-09 06:06:48.676538","2012-01-09 06:06:48.676538"
1413,"Watching the Olympics","Sugden","","9780415578332","2012-01-09 06:06:48.701667","2012-01-09 06:06:48.701667"
1414,"Olympic Cities Gold","GOLD","2nd","9780415486583","2012-01-09 06:06:48.736958","2012-01-09 06:06:48.736958"
1415,"Psychological Science","Gazzaniga","3rd","9780393934212","2012-01-09 06:06:57.100727","2012-01-09 06:06:57.100727"
1416,"Psychological Science (SG)","Gazzaniga","3rd","9780393933277","2012-01-09 06:06:57.116493","2012-01-09 06:06:57.116493"
1417,"Psychology in Modules","Myers","8th","9780716779278","2012-01-09 06:06:59.022137","2012-01-09 06:06:59.022137"
1418,"Applied Behavior Analysis","Cooper","2nd","9780131421134","2012-01-09 06:07:01.399186","2012-01-09 06:07:01.399186"
1419,"How to Think Like A Behavior Analyst","Bailey","","9780805858884","2012-01-09 06:07:01.418427","2012-01-09 06:07:01.418427"
1420,"New Psychology of Women","Lips","3rd","9781577666875","2012-01-09 06:07:02.653517","2012-01-09 06:07:02.653517"
1421,"Get to Work","Hirshman","","9780143038948","2012-01-09 06:07:02.669967","2012-01-09 06:07:02.669967"
1422,"Research Methods in Psychology","Shaughnessy","9th","9780078035180","2012-01-09 06:07:04.658462","2012-01-09 06:07:04.658462"
1423,"Publication Manual of APA","Amer Psychol Assn","6th","9781433805615","2012-01-09 06:07:04.673083","2012-01-09 06:07:04.673083"
1424,"Methods in Social Neuroscience","Harmon-Jones","","9781606230404","2012-01-09 06:07:05.153934","2012-01-09 06:07:05.153934"
1425,"Statistics for Psychology","Aron","5th","9780136010579","2012-01-09 06:07:05.920806","2012-01-09 06:07:05.920806"
1427,"Conducting Research in Psychology","Pelham","3rd","9780534532949","2012-01-09 06:07:06.802393","2012-01-09 06:07:06.802393"
1428,"Statistics for Behavioral Sciences","Jaccard","5th","9780534634032","2012-01-09 06:07:09.81036","2012-01-09 06:07:09.81036"
1429,"Intro to Theories of Personality","Ewen","7th","9781841697468","2012-01-09 06:07:12.856345","2012-01-09 06:07:12.856345"
1430,"Adolescence","Santrock","14th","9780078117169","2012-01-09 06:07:14.751594","2012-01-09 06:07:14.751594"
1431,"Bastard Out of Carolina","Allison","","9780452269576","2012-01-09 06:07:14.765443","2012-01-09 06:07:14.765443"
1432,"Health Psychology","Taylor","8th","9780078035197","2012-01-09 06:07:15.310204","2012-01-09 06:07:15.310204"
1433,"How to Do Incidental Teaching","Charlop-Christy","","9781416401469","2012-01-09 06:07:16.750006","2012-01-09 06:07:16.750006"
1434,"HOW TO TREAT THE CHILD WITH AUTISM","Charlop-Christy","","9780100005228","2012-01-09 06:07:16.764753","2012-01-09 06:07:16.764753"
1436,"Getting to Plan B","Mullins","","9781422126691","2012-01-09 06:07:19.18434","2012-01-09 06:07:19.18434"
1437,"Multiple Regression","Allison","","9780761985334","2012-01-09 06:07:20.142952","2012-01-09 06:07:20.142952"
1438,"Intro to Analysis of Variance","Turner","","9780803970755","2012-01-09 06:07:20.157856","2012-01-09 06:07:20.157856"
1439,"Psychology Applied to Work","Muchinsky","9th","9780980147803","2012-01-09 06:07:20.777632","2012-01-09 06:07:20.777632"
1441,"Social Entrepreneurship","Bornstein","","9780195396331","2012-01-09 06:07:26.364764","2012-01-09 06:07:26.364764"
1442,"Entrepreneurship in Social Sector","Wei-Skillern","","9781412951371","2012-01-09 06:07:26.378742","2012-01-09 06:07:26.378742"
1443,"Business Planning for Enduring Social Impact","Wolk","","9780615182841","2012-01-09 06:07:26.392474","2012-01-09 06:07:26.392474"
1444,"Personality Puzzle","Funder","5th","9780393933482","2012-01-09 06:07:29.413809","2012-01-09 06:07:29.413809"
1445,"Pieces of Personality Puzzle","Funder","5th","9780393934366","2012-01-09 06:07:29.429165","2012-01-09 06:07:29.429165"
1446,"Halfbreed","Campbell","","9780803263116","2012-01-09 06:07:30.014212","2012-01-09 06:07:30.014212"
1447,"Communicating for Managerial Effectiveness","Clampitt","","9781412970884","2012-01-09 06:07:34.013153","2012-01-09 06:07:34.013153"
1448,"Organizational Communication","Zaremba","3rd","9780195379044","2012-01-09 06:07:34.027171","2012-01-09 06:07:34.027171"
1449,"Wasted","Hornbacher","","9780060930936","2012-01-09 06:07:35.608005","2012-01-09 06:07:35.608005"
1450,"Unquiet Mind","Jamison","","9780679763307","2012-01-09 06:07:35.622735","2012-01-09 06:07:35.622735"
1451,"Center Cannot Hold","Saks","","9781401301385","2012-01-09 06:07:35.637098","2012-01-09 06:07:35.637098"
1452,"Leading Minds","Gardner","2nd","9780465027736","2012-01-09 06:07:37.423584","2012-01-09 06:07:37.423584"
1453,"Ongoing Crisis Communication","Coombs","3rd","9781412983105","2012-01-09 06:07:37.437562","2012-01-09 06:07:37.437562"
1382,"Social Contract and Discourses","Rousseau","","9780460873574","2012-01-09 06:06:31.502936","2012-01-20 04:08:33.93453"
1384,"On Liberty and Other Writings","Mill","","9780521379175","2012-01-09 06:06:31.566162","2012-01-20 04:08:33.942757"
1390,"Contract and Domination","Pateman","","9780745640044","2012-01-09 06:06:34.554227","2012-01-20 04:08:33.94927"
1393,"Death and Life of Great American Cities (50th Annv Ed)","Jacobs","","9780679644330","2012-01-09 06:06:36.815955","2012-01-20 04:08:33.955447"
1398,"Meaning in Life and Why It Matters","Wolf","","9780691145242","2012-01-09 06:06:39.700453","2012-01-20 04:08:33.961566"
1426,"Statistics for Psychology (SG and Computer Wkbk)","Aron","5th","9780136043256","2012-01-09 06:07:05.963255","2012-01-20 04:08:33.968008"
1435,"Science and Fiction of Autism","Schreibman","","9780674025691","2012-01-09 06:07:16.779338","2012-01-20 04:08:33.979454"
1440,"Sensation and Perception","Wolfe","3rd","9780878935727","2012-01-09 06:07:21.440738","2012-01-20 04:08:33.996998"
1454,"Student's Guide to Social Neuroscience","Ward","","9781848720053","2012-01-09 06:07:38.467307","2012-01-09 06:07:38.467307"
1455,"History of Modern Psychology","Goodwin","","9781118011454","2012-01-09 06:07:40.203485","2012-01-09 06:07:40.203485"
1456,"Road to Peace","Nouwen","","9781570751929","2012-01-09 06:07:44.297092","2012-01-09 06:07:44.297092"
1457,"Moral Vision of Cesar Chavez","Dalton","","9781570754586","2012-01-09 06:07:44.314552","2012-01-09 06:07:44.314552"
1458,"Going South","Schultz","","9780814797754","2012-01-09 06:07:44.332711","2012-01-09 06:07:44.332711"
1459,"Ojibwa Warrior","Banks","","9780806136912","2012-01-09 06:07:44.346827","2012-01-09 06:07:44.346827"
1460,"Heartbeat Of Struggle","Funjino","","9780816645930","2012-01-09 06:07:44.361378","2012-01-09 06:07:44.361378"
1463,"Edicts of Asoka","Nikam","","9780226586113","2012-01-09 06:07:46.678699","2012-01-09 06:07:46.678699"
1465,"Legend of Queen Cama","Swearer","","9780791437766","2012-01-09 06:07:46.713319","2012-01-09 06:07:46.713319"
1466,"Buddhist World in Southeast Asia","Swearer","2nd","9781438432502","2012-01-09 06:07:46.731152","2012-01-09 06:07:46.731152"
1467,"Forest Recollections","Tiyavanich","","9780824817817","2012-01-09 06:07:46.748082","2012-01-09 06:07:46.748082"
1468,"Journey of One Buddhist Nun","Brown","","9780791450963","2012-01-09 06:07:46.800076","2012-01-09 06:07:46.800076"
1469,"On the Mystery: Concerning Divinity in Process","Keller","","9780800662769","2012-01-09 06:07:49.442434","2012-01-09 06:07:49.442434"
1471,"New Climate for Theology","McFague","","9780800662714","2012-01-09 06:07:49.470695","2012-01-09 06:07:49.470695"
1472,"She Who Is (10th Anniv Ed)","Johnson","","9780824519254","2012-01-09 06:07:49.483936","2012-01-09 06:07:49.483936"
1473,"Process Theology","Cobb","","9780664247430","2012-01-09 06:07:49.498949","2012-01-09 06:07:49.498949"
1474,"Black Theology of Liberation","Cone","","9781570758959","2012-01-09 06:07:49.515336","2012-01-09 06:07:49.515336"
1476,"Language of God","Collins","","9781416542742","2012-01-09 06:07:57.058545","2012-01-09 06:07:57.058545"
1477,"God Delusion","Dawkins","","9780618918249","2012-01-09 06:07:57.072633","2012-01-09 06:07:57.072633"
1478,"Future of an Illusion","Freud","","9780393008319","2012-01-09 06:07:57.120292","2012-01-09 06:07:57.120292"
1479,"RELIGION AND SCIENCE (CP)","Henry","","","2012-01-09 06:07:57.134942","2012-01-09 06:07:57.134942"
1480,"Cloud of Unknowing (Trade Ed)(Foreword Smith)","Johnston","","9780385030977","2012-01-09 06:07:57.148795","2012-01-09 06:07:57.148795"
1482,"My Stroke of Insight","Taylor","","9780452295544","2012-01-09 06:07:57.187085","2012-01-09 06:07:57.187085"
1483,"Being Peace","Hanh","","9781888375404","2012-01-09 06:08:00.916402","2012-01-09 06:08:00.916402"
1484,"Plague (Trade Ed)","Camus","","9780679720218","2012-01-09 06:08:00.931649","2012-01-09 06:08:00.931649"
1485,"Tattoos on the Heart","Boyle","","9781439153024","2012-01-09 06:08:00.972363","2012-01-09 06:08:00.972363"
1486,"Mountains Beyond Mountains","Kidder","","9780812973013","2012-01-09 06:08:00.990831","2012-01-09 06:08:00.990831"
1487,"Dead Man Walking","Prejean","","9780679751311","2012-01-09 06:08:01.00675","2012-01-09 06:08:01.00675"
1488,"Reveille for Radicals (Trade Ed)","Alinsky","","9780679721123","2012-01-09 06:08:01.024512","2012-01-09 06:08:01.024512"
1489,"Cold Anger","Rogers","","9780929398136","2012-01-09 06:08:01.03857","2012-01-09 06:08:01.03857"
1490,"Jerusalem","Mendelssohn","","9780874512649","2012-01-09 06:08:03.237578","2012-01-09 06:08:03.237578"
1491,"Star Of Redemption","Rosenzweig","","9780299207243","2012-01-09 06:08:03.263252","2012-01-09 06:08:03.263252"
1492,"Clouds of Witnesses","Noll","","","2012-01-09 06:08:05.023513","2012-01-09 06:08:05.023513"
1493,"God Is Not a Christian","Tutu","","9780061874628","2012-01-09 06:08:05.038107","2012-01-09 06:08:05.038107"
1494,"Oxford Illustrated History of Christianity","McManners","","9780192854391","2012-01-09 06:08:05.052745","2012-01-09 06:08:05.052745"
1495,"Documents of the Christian Church","Bettenson","","9780199568987","2012-01-09 06:08:05.08991","2012-01-09 06:08:05.08991"
1496,"Confessions (New Trans Chadwick)","Augustine","","9780199537822","2012-01-09 06:08:05.106948","2012-01-09 06:08:05.106948"
1497,"Burden Of The Flesh","Shaw","","9780800627652","2012-01-09 06:08:06.032306","2012-01-09 06:08:06.032306"
1499,"Jews in the Mediterranean Diaspora","Barclay","","9780520218437","2012-01-09 06:08:07.885797","2012-01-09 06:08:07.885797"
1501,"Jewish People in Classical Antiquity","Hayes","","9780664257279","2012-01-09 06:08:07.970791","2012-01-09 06:08:07.970791"
1503,"Classics of Judaism","Neusner","","9780664254551","2012-01-09 06:08:08.03827","2012-01-09 06:08:08.03827"
1504,"Contentious Spirits","Yoo","","9780804769297","2012-01-09 06:08:12.759332","2012-01-09 06:08:12.759332"
1505,"Boston Confucianism","Neville","","9780791447185","2012-01-09 06:08:12.776254","2012-01-09 06:08:12.776254"
1507,"Secularisms","Jakeobsen","","9780822341499","2012-01-09 06:08:12.807476","2012-01-09 06:08:12.807476"
1508,"Anglican Communion in Crisis","Hassett","","9780691125183","2012-01-09 06:08:12.821951","2012-01-09 06:08:12.821951"
1509,"Diaspora Conversions","Johnson","","9780520249707","2012-01-09 06:08:12.836693","2012-01-09 06:08:12.836693"
1510,"Invention of World Religions","Masuzawa","","9780226509891","2012-01-09 06:08:12.862387","2012-01-09 06:08:12.862387"
1511,"Rara! (w/CD)","McAlister","","9780520228238","2012-01-09 06:08:12.8778","2012-01-09 06:08:12.8778"
1512,"Reformers in the Wings","Steinmetz","2nd","9780195130485","2012-01-09 06:08:15.790907","2012-01-09 06:08:15.790907"
1513,"European Reformations","Lindberg","2nd","9781405180672","2012-01-09 06:08:15.807682","2012-01-09 06:08:15.807682"
1514,"Protestant Reformation","Hillerbrand","","9780061148477","2012-01-09 06:08:15.823629","2012-01-09 06:08:15.823629"
1516,"Division of Christendom...Sixteenth Century","Hillerbrand","","9780664224028","2012-01-09 06:08:15.853803","2012-01-09 06:08:15.853803"
1518,"Reformation Christianity","Matheson","","9780800697235","2012-01-09 06:08:15.887855","2012-01-09 06:08:15.887855"
1520,"Apocalyptic AI","Geraci","","9780195393026","2012-01-09 06:08:21.589362","2012-01-09 06:08:21.589362"
1522,"Hearing Things","Schmidt","","9780674009981","2012-01-09 06:08:21.620141","2012-01-09 06:08:21.620141"
1523,"Haunted Media","Sconce","","9780822325727","2012-01-09 06:08:21.637098","2012-01-09 06:08:21.637098"
1524,"Children of Ezekiel","Lieb","","9780822322689","2012-01-09 06:08:21.65637","2012-01-09 06:08:21.65637"
1526,"Film Factory","Taylor","","9780415052986","2012-01-09 06:08:23.927576","2012-01-09 06:08:23.927576"
1527,"Imperial Trace","Condee","","9780195366969","2012-01-09 06:08:23.94674","2012-01-09 06:08:23.94674"
1528,"Art of Watching Films","Petrie","8th","9780073386171","2012-01-09 06:08:23.973773","2012-01-09 06:08:23.973773"
1529,"History of Russian Cinema","Beumers","","9781845202156","2012-01-09 06:08:24.022295","2012-01-09 06:08:24.022295"
1530,"Sociology","Newman","9th","9781412987295","2012-01-09 06:08:25.75636","2012-01-09 06:08:25.75636"
1531,"Story of a Somali Girl","Aman","","9780679762096","2012-01-09 06:08:25.775199","2012-01-09 06:08:25.775199"
1532,"Outliers: Story of Success","Gladwell","","9780316017930","2012-01-09 06:08:25.789971","2012-01-09 06:08:25.789971"
1533,"Tearoom Trade","Humphreys","","9780202302836","2012-01-09 06:08:25.805537","2012-01-09 06:08:25.805537"
1534,"Practice of Qualitative Research","Hesse-Biber","2nd","9781412974578","2012-01-09 06:08:28.525435","2012-01-09 06:08:28.525435"
1535,"American Ethnicity","Aguirre","7th","9780078111587","2012-01-09 06:08:28.54041","2012-01-09 06:08:28.54041"
1536,"White Privilege","Rothenberg","","9781429233446","2012-01-09 06:08:28.553723","2012-01-09 06:08:28.553723"
1462,"Latino Religions and Civic Activism in United States","ESPINOSA","","9780195162288","2012-01-09 06:07:44.390474","2012-01-20 04:08:34.011349"
